run_id,experiment_name,model_name,log_loss_mean,log_loss_std,log_loss_min,log_loss_max,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,top_3_accuracy_mean,top_3_accuracy_std,top_3_accuracy_min,top_3_accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,training_seconds_mean,training_seconds_std,training_seconds_min,training_seconds_max,model_iterations_mean,model_iterations_std,model_iterations_min,model_iterations_max
random_forest_depth_None_leaf_25__20260718T032732Z,random_forest_depth_None_leaf_25,random_forest,2.389449134012913,,2.389449134012913,2.389449134012913,0.2915384499917441,,0.2915384499917441,0.2915384499917441,0.5468860235068074,,0.5468860235068074,0.5468860235068074,0.08397527030872538,,0.08397527030872538,0.08397527030872538,50.187388040998485,,50.187388040998485,50.187388040998485,,,,
