run_id,experiment_name,model_name,log_loss_mean,log_loss_std,log_loss_min,log_loss_max,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,top_3_accuracy_mean,top_3_accuracy_std,top_3_accuracy_min,top_3_accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,training_seconds_mean,training_seconds_std,training_seconds_min,training_seconds_max,model_iterations_mean,model_iterations_std,model_iterations_min,model_iterations_max
random_forest_baseline__20260718T030645Z,random_forest_baseline,random_forest,2.5842798349962237,,2.5842798349962237,2.5842798349962237,0.2887464537144058,,0.2887464537144058,0.2887464537144058,0.5370089614074063,,0.5370089614074063,0.5370089614074063,0.09201397091461938,,0.09201397091461938,0.09201397091461938,38.63111708400538,,38.63111708400538,38.63111708400538,,,,
