run_id,experiment_name,model_name,log_loss_mean,log_loss_std,log_loss_min,log_loss_max,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,top_3_accuracy_mean,top_3_accuracy_std,top_3_accuracy_min,top_3_accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,training_seconds_mean,training_seconds_std,training_seconds_min,training_seconds_max
dummy_class_prior__20260714T203621Z,dummy_class_prior,dummy,2.706870870084931,,2.706870870084931,2.706870870084931,0.19640042630480795,,0.19640042630480795,0.19640042630480795,0.4607544394241883,,0.4607544394241883,0.4607544394241883,0.008639970627797805,,0.008639970627797805,0.008639970627797805,0.7852760420064442,,0.7852760420064442,0.7852760420064442
