run_id,experiment_name,model_name,log_loss_mean,log_loss_std,log_loss_min,log_loss_max,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,top_3_accuracy_mean,top_3_accuracy_std,top_3_accuracy_min,top_3_accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,training_seconds_mean,training_seconds_std,training_seconds_min,training_seconds_max,model_iterations_mean,model_iterations_std,model_iterations_min,model_iterations_max
logistic_convergence_1000__20260715T054826Z,logistic_convergence_1000,logistic,2.406260873169681,,2.406260873169681,2.406260873169681,0.27919962773382967,,0.27919962773382967,0.27919962773382967,0.5281826505951756,,0.5281826505951756,0.5281826505951756,0.07940133087488196,,0.07940133087488196,0.07940133087488196,1541.8314974170062,,1541.8314974170062,1541.8314974170062,1000.0,,1000,1000
