run_id,experiment_name,model_name,log_loss_mean,log_loss_std,log_loss_min,log_loss_max,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,top_3_accuracy_mean,top_3_accuracy_std,top_3_accuracy_min,top_3_accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,training_seconds_mean,training_seconds_std,training_seconds_min,training_seconds_max
logistic_03_add_cyclical__20260714T210223Z,logistic_03_add_cyclical,logistic,2.4176491230826187,,2.4176491230826187,2.4176491230826187,0.27586724508023236,,0.27586724508023236,0.27586724508023236,0.5235293234662783,,0.5235293234662783,0.5235293234662783,0.07364218727666,,0.07364218727666,0.07364218727666,352.8020500840066,,352.8020500840066,352.8020500840066
