run_id,experiment_name,model_name,log_loss_mean,log_loss_std,log_loss_min,log_loss_max,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,top_3_accuracy_mean,top_3_accuracy_std,top_3_accuracy_min,top_3_accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,training_seconds_mean,training_seconds_std,training_seconds_min,training_seconds_max
logistic_geo_raw_distances40__20260715T042919Z,logistic_geo_raw_distances40,logistic,2.4063354590525394,,2.4063354590525394,2.4063354590525394,0.279169606268482,,0.279169606268482,0.279169606268482,0.5281976613278494,,0.5281976613278494,0.5281976613278494,0.07934026555557817,,0.07934026555557817,0.07934026555557817,779.7832132080075,,779.7832132080075,779.7832132080075
