run_id,experiment_name,model_name,log_loss_mean,log_loss_std,log_loss_min,log_loss_max,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,top_3_accuracy_mean,top_3_accuracy_std,top_3_accuracy_min,top_3_accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,training_seconds_mean,training_seconds_std,training_seconds_min,training_seconds_max,model_iterations_mean,model_iterations_std,model_iterations_min,model_iterations_max
random_forest_depth_16_leaf_20__20260718T031045Z,random_forest_depth_16_leaf_20,random_forest,2.367531367160088,,2.367531367160088,2.367531367160088,0.29140335339767937,,0.29140335339767937,0.29140335339767937,0.5459403473483541,,0.5459403473483541,0.5459403473483541,0.08232364049778972,,0.08232364049778972,0.08232364049778972,46.75258933400619,,46.75258933400619,46.75258933400619,,,,
