run_id,experiment_name,model_name,log_loss_mean,log_loss_std,log_loss_min,log_loss_max,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,top_3_accuracy_mean,top_3_accuracy_std,top_3_accuracy_min,top_3_accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,training_seconds_mean,training_seconds_std,training_seconds_min,training_seconds_max
logistic_encoding_frequency_geo_dist40__20260715T043756Z,logistic_encoding_frequency_geo_dist40,logistic,2.514310758073904,,2.514310758073904,2.514310758073904,0.24297872979180113,,0.24297872979180113,0.24297872979180113,0.4904606793857608,,0.4904606793857608,0.4904606793857608,0.043035598400488546,,0.043035598400488546,0.043035598400488546,231.846711124992,,231.846711124992,231.846711124992
