run_id,experiment_name,model_name,log_loss_mean,log_loss_std,log_loss_min,log_loss_max,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,top_3_accuracy_mean,top_3_accuracy_std,top_3_accuracy_min,top_3_accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,training_seconds_mean,training_seconds_std,training_seconds_min,training_seconds_max
logistic_geo_raw_cluster80__20260715T035957Z,logistic_geo_raw_cluster80,logistic,2.4070043759653834,,2.4070043759653834,2.4070043759653834,0.2792596706645251,,0.2792596706645251,0.2792596706645251,0.527372071030787,,0.527372071030787,0.527372071030787,0.07955931942315442,,0.07955931942315442,0.07955931942315442,399.7627492920001,,399.7627492920001,399.7627492920001
