run_id,experiment_name,model_name,log_loss_mean,log_loss_std,log_loss_min,log_loss_max,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,top_3_accuracy_mean,top_3_accuracy_std,top_3_accuracy_min,top_3_accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,training_seconds_mean,training_seconds_std,training_seconds_min,training_seconds_max,model_iterations_mean,model_iterations_std,model_iterations_min,model_iterations_max
xgboost_baseline__20260718T035717Z,xgboost_baseline,xgboost,2.3097244697486237,,2.3097244697486237,2.3097244697486237,0.3039673366457017,,0.3039673366457017,0.3039673366457017,0.5591948242993741,,0.5591948242993741,0.5591948242993741,0.08965184316047074,,0.08965184316047074,0.08965184316047074,63.570797332999064,,63.570797332999064,63.570797332999064,,,,
