run_id,experiment_name,model_name,log_loss_mean,log_loss_std,log_loss_min,log_loss_max,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,top_3_accuracy_mean,top_3_accuracy_std,top_3_accuracy_min,top_3_accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,training_seconds_mean,training_seconds_std,training_seconds_min,training_seconds_max,model_iterations_mean,model_iterations_std,model_iterations_min,model_iterations_max
logistic_finalist_temporal_cv__20260716T204428Z,logistic_finalist_temporal_cv,logistic,2.388234976906609,0.01832302221381336,2.369658606097914,2.406293679897239,0.2820860194824972,0.005197027924357079,0.27897282904183685,0.288085601671825,0.5350026354945252,0.008375338771567159,0.5282126720605232,0.5443615586064598,0.07487842588869632,0.004509713489599929,0.07038340913998123,0.07940269381993677,2492.936507305334,865.5133688238948,1810.111946124991,3466.35065149999,750.0,0.0,750,750
