run_id,experiment_name,model_name,log_loss_mean,log_loss_std,log_loss_min,log_loss_max,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,top_3_accuracy_mean,top_3_accuracy_std,top_3_accuracy_min,top_3_accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,training_seconds_mean,training_seconds_std,training_seconds_min,training_seconds_max,model_iterations_mean,model_iterations_std,model_iterations_min,model_iterations_max
xgboost_finalist__20260719T041113Z,xgboost_finalist,xgboost,2.2908749626977274,,2.2908749626977274,2.2908749626977274,0.3091010072201624,,0.3091010072201624,0.3091010072201624,0.5663849652501538,,0.5663849652501538,0.5663849652501538,0.09053187892038012,,0.09053187892038012,0.09053187892038012,229.12728787498781,,229.12728787498781,229.12728787498781,,,,
